,track_name,artist_name,cm_id,label,release_date,rank,weekly_posts,add_date,velocity,pre_rank,peak_rank,peak_date,time_on_chart,rank_week_start,weekly_posts_start,week_start_date,rank_week_end,weekly_posts_end,week_end_date,track_genre,era
94,Boom Boom Electro,にこぷん◢ ◤,,,,100,81791,2020-05-02 00:00:00+00:00,-4.0,97.0,16,2020-03-07 00:00:00+00:00,80,72,144147,2020-04-25 00:00:00+00:00,100,81791,2020-05-02 00:00:00+00:00,,
95,#PlankChallenge,chisa2122,,,,101,81725,2020-05-02 00:00:00+00:00,-1.42857142857143,100.0,44,2020-02-25 00:00:00+00:00,88,91,120688,2020-04-25 00:00:00+00:00,101,81725,2020-05-02 00:00:00+00:00,,
96,sun meri shehzaadi krishnasinghmusic,Krishna Singh,,,,102,78829,2020-05-02 00:00:00+00:00,-1.28571428571429,106.0,85,2020-04-19 00:00:00+00:00,58,93,117291,2020-04-25 00:00:00+00:00,102,78829,2020-05-02 00:00:00+00:00,,
97,Countdown,TikTok,,,,103,78731,2020-05-02 00:00:00+00:00,-0.28571428571428603,104.0,40,2020-02-17 00:00:00+00:00,119,101,102024,2020-04-25 00:00:00+00:00,103,78731,2020-05-02 00:00:00+00:00,,
98,PONETE ASÍ,melojnico,,,,104,78248,2020-05-02 00:00:00+00:00,-1.42857142857143,105.0,82,2020-04-19 00:00:00+00:00,108,94,117239,2020-04-25 00:00:00+00:00,104,78248,2020-05-02 00:00:00+00:00,,
99,Suling Tari Ular,Oppo F1s Kudus,,,,105,78069,2020-05-02 00:00:00+00:00,-3.71428571428571,101.0,45,2020-04-02 00:00:00+00:00,88,79,140003,2020-04-25 00:00:00+00:00,105,78069,2020-05-02 00:00:00+00:00,,
0,Laxed (Siren Beat),Jawsh 685,29203381.0,Jawsh 685,2020-04-24 00:00:00+00:00,1,1911658,2020-05-09 00:00:00+00:00,0.14285714285714302,1.0,1,2020-05-09 00:00:00+00:00,88,2,876269,2020-05-02 00:00:00+00:00,1,1911658,2020-05-09 00:00:00+00:00,雷鬼,2020
1,Savage,Megan Thee Stallion,28677612.0,300 Entertainment,2020-03-06 00:00:00+00:00,2,1887381,2020-05-09 00:00:00+00:00,-0.14285714285714302,2.0,1,2020-05-11 00:00:00+00:00,125,1,1428140,2020-05-02 00:00:00+00:00,2,1887381,2020-05-09 00:00:00+00:00,Hip-Hop/Rap,2020
2,Let's Do It Again,J Boog,15953367.0,Washhouse Hawaii,2011-09-27 00:00:00+00:00,3,733371,2020-05-09 00:00:00+00:00,0.0,3.0,3,2020-05-10 00:00:00+00:00,74,3,667071,2020-05-02 00:00:00+00:00,3,733371,2020-05-09 00:00:00+00:00,Reggae,2011
3,Followww meee,rapidsongs,,,,4,722530,2020-05-09 00:00:00+00:00,,4.0,3,2020-05-11 00:00:00+00:00,20,6,600276,2020-05-06 00:00:00+00:00,4,722530,2020-05-09 00:00:00+00:00,,
4,Goa Beach,Tony Kakkar,28457120.0,Desi Music Factory,2020-02-11 00:00:00+00:00,5,678748,2020-05-09 00:00:00+00:00,6.571428571428571,5.0,5,2020-05-09 00:00:00+00:00,80,51,143757,2020-05-02 00:00:00+00:00,5,678748,2020-05-09 00:00:00+00:00,Bollywood,2020
5,Bagaikan Langit（cover）,_ucil👑,,,,6,653121,2020-05-09 00:00:00+00:00,-0.28571428571428603,6.0,1,2020-02-12 00:00:00+00:00,118,4,528711,2020-05-02 00:00:00+00:00,6,653121,2020-05-09 00:00:00+00:00,,
6,Personal,HRVY,17799080.0,"UMG Recordings, Inc.",2018-01-19 00:00:00+00:00,7,583733,2020-05-09 00:00:00+00:00,0.857142857142857,8.0,7,2020-05-11 00:00:00+00:00,94,13,337154,2020-05-02 00:00:00+00:00,7,583733,2020-05-09 00:00:00+00:00,Pop,2018
7,Lose Control,Meduza & Becky Hill & Goodboys,25866511.0,Virgin,2019-10-11 00:00:00+00:00,8,582163,2020-05-09 00:00:00+00:00,0.42857142857142894,7.0,5,2020-04-16 00:00:00+00:00,133,11,353884,2020-05-02 00:00:00+00:00,8,582163,2020-05-09 00:00:00+00:00,Dance,2019
8,I'm Just a Kid,Simple Plan,15073090.0,Rhino Atlantic,2018-04-06 00:00:00+00:00,9,553661,2020-05-09 00:00:00+00:00,-0.14285714285714302,9.0,7,2020-04-29 00:00:00+00:00,135,8,419982,2020-05-02 00:00:00+00:00,9,553661,2020-05-09 00:00:00+00:00,Alternative,2018
9,Toosie Slide,Drake,28904803.0,OVO,2020-04-03 00:00:00+00:00,10,546474,2020-05-09 00:00:00+00:00,-0.7142857142857142,10.0,4,2020-05-05 00:00:00+00:00,106,5,501313,2020-05-02 00:00:00+00:00,10,546474,2020-05-09 00:00:00+00:00,Hip-Hop/Rap,2020
10,Laxed (Siren Beat),Jawsh 685,29203381.0,Jawsh 685,2020-04-24 00:00:00+00:00,11,464986,2020-05-09 00:00:00+00:00,3.4285714285714306,11.0,11,2020-05-09 00:00:00+00:00,61,35,200328,2020-05-02 00:00:00+00:00,11,464986,2020-05-09 00:00:00+00:00,雷鬼,2020
11,Do It Again,Pia Mia,15934429.0,Wolfpack/Interscope,2015-05-04 00:00:00+00:00,12,459567,2020-05-09 00:00:00+00:00,-0.7142857142857142,12.0,1,2020-04-25 00:00:00+00:00,60,7,436783,2020-05-02 00:00:00+00:00,12,459567,2020-05-09 00:00:00+00:00,Pop,2015
12,Captain Hook,Megan Thee Stallion,28677613.0,300 Entertainment,2020-03-06 00:00:00+00:00,13,456338,2020-05-09 00:00:00+00:00,-1.0,13.0,5,2020-04-21 00:00:00+00:00,53,6,443080,2020-05-02 00:00:00+00:00,13,456338,2020-05-09 00:00:00+00:00,Hip-Hop/Rap,2020
13,Cannibal X Whats My Name X Savage,rapidsongs,,,,14,431826,2020-05-09 00:00:00+00:00,-0.7142857142857142,14.0,3,2020-04-21 00:00:00+00:00,66,9,390836,2020-05-02 00:00:00+00:00,14,431826,2020-05-09 00:00:00+00:00,,
14,2002 (Remix),Jayrous Morales,19411575.0,Shaun Reynolds,2018-05-11 00:00:00+00:00,15,410490,2020-05-09 00:00:00+00:00,1.0,15.0,7,2020-04-01 00:00:00+00:00,128,22,275488,2020-05-02 00:00:00+00:00,15,410490,2020-05-09 00:00:00+00:00,Pop,2018
15,Woah,KRYPTO9095,22809467.0,KSG Records,2019-03-29 00:00:00+00:00,16,402913,2020-05-09 00:00:00+00:00,1.14285714285714,16.0,16,2020-05-12 00:00:00+00:00,126,24,266816,2020-05-02 00:00:00+00:00,16,402913,2020-05-09 00:00:00+00:00,Hip-Hop/Rap,2019
16,Pew Pew Pew,Auntie Hammy,19937236.0,Hamshop Media,2018-06-01 00:00:00+00:00,17,390550,2020-05-09 00:00:00+00:00,-0.7142857142857142,17.0,6,2020-04-13 00:00:00+00:00,85,12,352700,2020-05-02 00:00:00+00:00,17,390550,2020-05-09 00:00:00+00:00,Comedy,2018
17,MUA！,biancajramirez123,,,,18,386841,2020-05-09 00:00:00+00:00,0.42857142857142894,18.0,13,2020-05-13 00:00:00+00:00,123,21,277622,2020-05-02 00:00:00+00:00,18,386841,2020-05-09 00:00:00+00:00,,
18,Young Thug - Relationship (feat. Future),oouumanii_,15093585.0,Atlantic Records,2017-06-16 00:00:00+00:00,19,373980,2020-05-09 00:00:00+00:00,0.5714285714285711,19.0,1,2020-02-26 00:00:00+00:00,78,23,268064,2020-05-02 00:00:00+00:00,19,373980,2020-05-09 00:00:00+00:00,Hip-Hop/Rap,2017
19,Supalonely (feat. Gus Dapperton),BENEE,27219667.0,Republic Records,2019-11-15 00:00:00+00:00,20,365790,2020-05-09 00:00:00+00:00,-0.28571428571428603,20.0,2,2020-04-01 00:00:00+00:00,78,18,311129,2020-05-02 00:00:00+00:00,20,365790,2020-05-09 00:00:00+00:00,Alternative,2019
20,Savage Tiger King Edition,calebjaxin,,,,21,364649,2020-05-09 00:00:00+00:00,-1.57142857142857,22.0,3,2020-04-16 00:00:00+00:00,67,10,366259,2020-05-02 00:00:00+00:00,21,364649,2020-05-09 00:00:00+00:00,,
21,I Like Him,Princess Nokia,28590283.0,Platoon,2020-02-26 00:00:00+00:00,22,358601,2020-05-09 00:00:00+00:00,,24.0,22,2020-05-09 00:00:00+00:00,60,38,287236,2020-05-06 00:00:00+00:00,22,358601,2020-05-09 00:00:00+00:00,Hip-Hop/Rap,2020
22,Snake,Lil Keed,24046736.0,300 Entertainment,2019-06-14 00:00:00+00:00,23,358492,2020-05-09 00:00:00+00:00,-1.14285714285714,21.0,9,2020-05-04 00:00:00+00:00,88,15,328432,2020-05-02 00:00:00+00:00,23,358492,2020-05-09 00:00:00+00:00,Hip-Hop/Rap,2019
23,mua mua,Miya쌤,,,,24,353557,2020-05-09 00:00:00+00:00,0.5714285714285711,25.0,3,2020-06-10 00:00:00+00:00,144,28,230546,2020-05-02 00:00:00+00:00,24,353557,2020-05-09 00:00:00+00:00,,
24,Kuch Bhi Ho Jaye,B Praak,28987846.0,Desi Melodies,2020-04-09 00:00:00+00:00,25,352958,2020-05-09 00:00:00+00:00,,30.0,6,2020-05-13 00:00:00+00:00,49,35,231156,2020-05-07 00:00:00+00:00,25,352958,2020-05-09 00:00:00+00:00,Punjabi,2020
25,Hareudang Panas,TetehAcaaa,29504443.0,Indiefy,2020-05-11 00:00:00+00:00,26,352736,2020-05-09 00:00:00+00:00,-1.28571428571429,23.0,16,2020-05-04 00:00:00+00:00,68,17,315805,2020-05-02 00:00:00+00:00,26,352736,2020-05-09 00:00:00+00:00,,2020
26,Oops！,PauPau 🇵🇭,,,,27,335723,2020-05-09 00:00:00+00:00,-1.57142857142857,26.0,15,2020-05-04 00:00:00+00:00,84,16,321673,2020-05-02 00:00:00+00:00,27,335723,2020-05-09 00:00:00+00:00,,
27,Kasih Slow,Nonna 3In1,,,,28,329461,2020-05-09 00:00:00+00:00,0.28571428571428603,27.0,14,2020-06-02 00:00:00+00:00,93,30,222619,2020-05-02 00:00:00+00:00,28,329461,2020-05-09 00:00:00+00:00,,
28,Kanta Laga Mix,Dj Chetas,,,,29,320049,2020-05-09 00:00:00+00:00,,28.0,24,2020-05-05 00:00:00+00:00,42,24,330241,2020-05-05 00:00:00+00:00,29,320049,2020-05-09 00:00:00+00:00,,
29,Just like that come my way,jordanaudiož,,,,30,293823,2020-05-09 00:00:00+00:00,-1.42857142857143,29.0,8,2020-04-09 00:00:00+00:00,67,20,292054,2020-05-02 00:00:00+00:00,30,293823,2020-05-09 00:00:00+00:00,,
30,death bed (coffee for your head),Powfu & beabadoobee,28419993.0,Columbia,2020-02-08 00:00:00+00:00,31,288133,2020-05-09 00:00:00+00:00,-0.857142857142857,32.0,16,2020-04-01 00:00:00+00:00,104,25,262732,2020-05-02 00:00:00+00:00,31,288133,2020-05-09 00:00:00+00:00,Hip-Hop/Rap,2020
31,Ravan Ravan Hoon Main,Rock D,29484120.0,Geet Mp3,2020-05-08 00:00:00+00:00,32,278281,2020-05-09 00:00:00+00:00,,31.0,31,2020-05-08 00:00:00+00:00,27,33,245665,2020-05-07 00:00:00+00:00,32,278281,2020-05-09 00:00:00+00:00,Indian,2020
32,WOAH remix,raullcabello2,,,,33,266519,2020-05-09 00:00:00+00:00,-1.0,33.0,6,2020-04-01 00:00:00+00:00,85,26,258766,2020-05-02 00:00:00+00:00,33,266519,2020-05-09 00:00:00+00:00,,
33,feeling,BCD Studio-LI,,,,34,266192,2020-05-09 00:00:00+00:00,0.42857142857142894,35.0,14,2020-02-12 00:00:00+00:00,150,37,190328,2020-05-02 00:00:00+00:00,34,266192,2020-05-09 00:00:00+00:00,,
34,Goyang Mama Muda,ateng,,,,35,257771,2020-05-09 00:00:00+00:00,-0.14285714285714302,34.0,11,2020-04-20 00:00:00+00:00,81,34,203735,2020-05-02 00:00:00+00:00,35,257771,2020-05-09 00:00:00+00:00,,
35,AhiChallenge,elrodcontreras,28459077.0,2020 Nfasis,2020-02-09 00:00:00+00:00,36,257410,2020-05-09 00:00:00+00:00,-1.0,36.0,5,2020-02-18 00:00:00+00:00,91,29,225958,2020-05-02 00:00:00+00:00,36,257410,2020-05-09 00:00:00+00:00,Latin Urban,2020
36,Boys Aint Sht by SAYGRACE Becky G Remix,goalsounds,,,,37,251944,2020-05-09 00:00:00+00:00,0.5714285714285711,37.0,29,2020-05-04 00:00:00+00:00,57,41,178052,2020-05-02 00:00:00+00:00,37,251944,2020-05-09 00:00:00+00:00,,
37,Surrender,Natalie Taylor,14341447.0,Natalie Taylor,2015-10-29 00:00:00+00:00,38,247979,2020-05-09 00:00:00+00:00,0.14285714285714302,39.0,25,2020-06-10 00:00:00+00:00,121,39,187501,2020-05-02 00:00:00+00:00,38,247979,2020-05-09 00:00:00+00:00,Singer/Songwriter,2015
38,Я дома,Даня Милохин,29186662.0,Wildjam Music,2020-04-24 00:00:00+00:00,39,240132,2020-05-09 00:00:00+00:00,1.85714285714286,40.0,24,2020-06-02 00:00:00+00:00,53,52,136437,2020-05-02 00:00:00+00:00,39,240132,2020-05-09 00:00:00+00:00,Хип-хоп,2020
39,Moto,Diler Kharkiya,28227735.0,Dil Music,2020-01-06 00:00:00+00:00,40,237281,2020-05-09 00:00:00+00:00,,38.0,19,2020-06-02 00:00:00+00:00,56,53,158885,2020-05-05 00:00:00+00:00,40,237281,2020-05-09 00:00:00+00:00,Indian Pop,2020
40,BORED IN THE HOUSE,Curtis Roach,28844676.0,Curtis Roach,2020-03-23 00:00:00+00:00,41,234199,2020-05-09 00:00:00+00:00,-1.42857142857143,41.0,5,2020-04-13 00:00:00+00:00,81,31,221213,2020-05-02 00:00:00+00:00,41,234199,2020-05-09 00:00:00+00:00,,2020
41,Float on the Sound (Ey),Tiagz,27807274.0,736948 Records DK,2019-09-13 00:00:00+00:00,42,232849,2020-05-09 00:00:00+00:00,-2.14285714285714,42.0,22,2020-04-27 00:00:00+00:00,71,27,235601,2020-05-02 00:00:00+00:00,42,232849,2020-05-09 00:00:00+00:00,Hip-Hop/Rap,2019
42,Hit It,Yung Skrrt,28847010.0,-,2019-07-27 00:00:00+00:00,43,225357,2020-05-09 00:00:00+00:00,-0.7142857142857142,43.0,37,2020-05-04 00:00:00+00:00,97,38,188668,2020-05-02 00:00:00+00:00,43,225357,2020-05-09 00:00:00+00:00,Hip-Hop/Rap,2019
43,Sunday Best by Surfaces,rapidsongs,22259898.0,Surfaces Music,2019-01-06 00:00:00+00:00,44,218242,2020-05-09 00:00:00+00:00,0.14285714285714302,45.0,1,2020-03-10 00:00:00+00:00,65,45,161900,2020-05-02 00:00:00+00:00,44,218242,2020-05-09 00:00:00+00:00,Pop,2019
44,Rhythm thief but cursed,.hacky,,,,47,212503,2020-05-09 00:00:00+00:00,-4.71428571428571,44.0,2,2020-04-21 00:00:00+00:00,51,14,333904,2020-05-02 00:00:00+00:00,47,212503,2020-05-09 00:00:00+00:00,,
45,Roses - Imanbek Remix,SAINt JHN,28795304.0,b1,2020-03-20 00:00:00+00:00,48,200520,2020-05-09 00:00:00+00:00,-0.857142857142857,48.0,31,2020-05-23 00:00:00+00:00,44,42,175605,2020-05-02 00:00:00+00:00,48,200520,2020-05-09 00:00:00+00:00,Dance,2020
46,Instagram BLIND.SEE,blind.see,,,,49,194588,2020-05-09 00:00:00+00:00,-1.85714285714286,51.0,34,2020-05-03 00:00:00+00:00,55,36,197031,2020-05-02 00:00:00+00:00,49,194588,2020-05-09 00:00:00+00:00,,
47,Say So,Doja Cat,26951096.0,Kemosabe Records/RCA Records,2019-11-07 00:00:00+00:00,50,193375,2020-05-09 00:00:00+00:00,0.42857142857142894,52.0,3,2020-02-12 00:00:00+00:00,108,53,135617,2020-05-02 00:00:00+00:00,50,193375,2020-05-09 00:00:00+00:00,Dance,2019
48,Pump,Valentino Khan,16090524.0,Mad Decent,2017-05-26 00:00:00+00:00,51,193325,2020-05-09 00:00:00+00:00,5.71428571428571,53.0,15,2020-02-17 00:00:00+00:00,152,91,92846,2020-05-02 00:00:00+00:00,51,193325,2020-05-09 00:00:00+00:00,Dance,2017
49,DJ Yames Mashup 2,dj_yames,,,,52,193289,2020-05-09 00:00:00+00:00,-2.85714285714286,50.0,2,2020-04-06 00:00:00+00:00,75,32,208719,2020-05-02 00:00:00+00:00,52,193289,2020-05-09 00:00:00+00:00,,
50,Myself,Bazzi,19040153.0,iamcosmic,2018-04-12 00:00:00+00:00,53,193059,2020-05-09 00:00:00+00:00,1.57142857142857,49.0,48,2020-06-08 00:00:00+00:00,130,64,117865,2020-05-02 00:00:00+00:00,53,193059,2020-05-09 00:00:00+00:00,Pop,2018
51,Make Some TikTok,TikTok,24008840.0,DANCEANDLOVE,2019-05-22 00:00:00+00:00,54,187367,2020-05-09 00:00:00+00:00,-1.57142857142857,56.0,29,2020-02-26 00:00:00+00:00,150,43,167541,2020-05-02 00:00:00+00:00,54,187367,2020-05-09 00:00:00+00:00,Dance,2019
52,Ты мой кайф,Джаро & Ханза,28330804.0,А+/Студия СОЮЗ,2020-01-29 00:00:00+00:00,55,185124,2020-05-09 00:00:00+00:00,1.14285714285714,55.0,48,2020-04-28 00:00:00+00:00,97,63,120944,2020-05-02 00:00:00+00:00,55,185124,2020-05-09 00:00:00+00:00,Pop,2020
53,CatchTheSplashChallenge,robirawks_,,,,56,179713,2020-05-09 00:00:00+00:00,-5.28571428571429,57.0,16,2020-04-30 00:00:00+00:00,52,19,297129,2020-05-02 00:00:00+00:00,56,179713,2020-05-09 00:00:00+00:00,,
54,だめ演技力面接,まるこ,,,,57,179332,2020-05-09 00:00:00+00:00,1.28571428571429,58.0,49,2020-05-06 00:00:00+00:00,83,66,115668,2020-05-02 00:00:00+00:00,57,179332,2020-05-09 00:00:00+00:00,,
55,Skechers,DripReport,28242824.0,1470214 Records DK,2020-01-12 00:00:00+00:00,58,177741,2020-05-09 00:00:00+00:00,-1.42857142857143,59.0,32,2020-04-13 00:00:00+00:00,79,48,149071,2020-05-02 00:00:00+00:00,58,177741,2020-05-09 00:00:00+00:00,Hip-Hop/Rap,2020
56,Trap Sax,Nish,,,,59,175035,2020-05-09 00:00:00+00:00,,54.0,54,2020-05-08 00:00:00+00:00,22,54,156940,2020-05-07 00:00:00+00:00,59,175035,2020-05-09 00:00:00+00:00,,
57,What If (I Told You I Like You),Johnny Orlando & Mackenzie Ziegler,19251938.0,"UMG Recordings, Inc.",2018-06-15 00:00:00+00:00,60,172573,2020-05-09 00:00:00+00:00,3.4285714285714306,60.0,3,2020-08-05 00:00:00+00:00,103,84,96900,2020-05-02 00:00:00+00:00,60,172573,2020-05-09 00:00:00+00:00,Pop,2018
58,Lottery,K CAMP,22696770.0,RARE Sound / Interscope,2019-04-01 00:00:00+00:00,61,170885,2020-05-09 00:00:00+00:00,10.5714285714286,62.0,2,2020-02-12 00:00:00+00:00,91,135,59053,2020-05-02 00:00:00+00:00,61,170885,2020-05-09 00:00:00+00:00,Hip-Hop/Rap,2019
59,Kesha - Take It Off,很傻的小沙雕｛鬼滅之刃｝,15674027.0,Universal Music Strategic Marketing,2010-10-08 00:00:00+00:00,62,166665,2020-05-09 00:00:00+00:00,-1.0,65.0,28,2020-04-01 00:00:00+00:00,103,55,133871,2020-05-02 00:00:00+00:00,62,166665,2020-05-09 00:00:00+00:00,Pop,2010
60,My Heart Went Oops,Tiagz,28464620.0,736948 Records DK,2020-01-29 00:00:00+00:00,63,165277,2020-05-09 00:00:00+00:00,-0.5714285714285711,61.0,17,2020-04-01 00:00:00+00:00,84,59,124569,2020-05-02 00:00:00+00:00,63,165277,2020-05-09 00:00:00+00:00,Hip-Hop/Rap,2020
61,Safaera,Bad Bunny & Jowell & Randy & Nengo Flow,,,,64,164084,2020-05-09 00:00:00+00:00,-1.0,66.0,48,2020-05-05 00:00:00+00:00,63,57,131406,2020-05-02 00:00:00+00:00,64,164084,2020-05-09 00:00:00+00:00,,
62,#hiteverybeat,lulbabyynelii,,,,65,163011,2020-05-09 00:00:00+00:00,-0.5714285714285711,63.0,4,2020-04-01 00:00:00+00:00,61,61,123321,2020-05-02 00:00:00+00:00,65,163011,2020-05-09 00:00:00+00:00,,
63,OUT WEST,JACKBOYS & Travis Scott,28009698.0,Cactus Jack / Epic,2019-12-27 00:00:00+00:00,66,161728,2020-05-09 00:00:00+00:00,2.28571428571429,64.0,4,2020-03-09 00:00:00+00:00,75,82,97404,2020-05-02 00:00:00+00:00,66,161728,2020-05-09 00:00:00+00:00,Hip-Hop/Rap,2019
64,"1, 2, 3, 4 (One, Two, Three, Four) - Fun Elektro Mix",Funbeat,21819135.0,Gardenia Records,2012-01-01 00:00:00+00:00,67,158900,2020-05-09 00:00:00+00:00,2.85714285714286,68.0,31,2020-06-02 00:00:00+00:00,151,87,95306,2020-05-02 00:00:00+00:00,67,158900,2020-05-09 00:00:00+00:00,Electronic,2012
65,They Call Me Tiago (Her Name Is Margo),Tiagz,28667532.0,736948 Records DK,2020-02-27 00:00:00+00:00,68,154103,2020-05-09 00:00:00+00:00,-5.0,67.0,13,2020-04-24 00:00:00+00:00,46,33,208004,2020-05-02 00:00:00+00:00,68,154103,2020-05-09 00:00:00+00:00,Hip-Hop/Rap,2020
66,Blow Your Mind (Mwahchallenge),Dua Lipa,12453530.0,Warner Bros.,2016-08-26 00:00:00+00:00,69,153519,2020-05-09 00:00:00+00:00,3.0,69.0,69,2020-05-09 00:00:00+00:00,61,90,93400,2020-05-02 00:00:00+00:00,69,153519,2020-05-09 00:00:00+00:00,Pop,2016
67,Memories (Drinks Bring Back),Ajay Stephens,26849242.0,Creatives Of,2019-10-12 00:00:00+00:00,70,152595,2020-05-09 00:00:00+00:00,-3.4285714285714306,73.0,42,2020-04-29 00:00:00+00:00,132,46,161259,2020-05-02 00:00:00+00:00,70,152595,2020-05-09 00:00:00+00:00,Pop,2019
68,Patatak,mihnea.craciun,,,,71,151725,2020-05-09 00:00:00+00:00,-0.42857142857142894,72.0,28,2020-01-29 00:00:00+00:00,115,68,111257,2020-05-02 00:00:00+00:00,71,151725,2020-05-09 00:00:00+00:00,,
69,Dance Monkey,วิดีโอจีน,22955238.0,Bad Batch Records,2019-05-10 00:00:00+00:00,72,149820,2020-05-09 00:00:00+00:00,2.28571428571429,70.0,50,2020-02-26 00:00:00+00:00,114,88,95119,2020-05-02 00:00:00+00:00,72,149820,2020-05-09 00:00:00+00:00,Alternative,2019
70,ily (i love you baby),Surf Mesa,27755710.0,Surf Mesa,2019-11-26 00:00:00+00:00,73,148789,2020-05-09 00:00:00+00:00,1.85714285714286,77.0,27,2020-07-02 00:00:00+00:00,99,86,95716,2020-05-02 00:00:00+00:00,73,148789,2020-05-09 00:00:00+00:00,Dance,2019
71,Kalla Sohna Nai,Neha Kakkar,28796976.0,,,74,148281,2020-05-09 00:00:00+00:00,-2.57142857142857,82.0,19,2020-06-07 00:00:00+00:00,64,56,131544,2020-05-02 00:00:00+00:00,74,148281,2020-05-09 00:00:00+00:00,Indian,
72,JAWSH 365 LAXED CUMBIA,nicovaldi_,,,,75,147445,2020-05-09 00:00:00+00:00,,71.0,71,2020-05-08 00:00:00+00:00,86,87,129038,2020-05-06 00:00:00+00:00,75,147445,2020-05-09 00:00:00+00:00,,
73,Dance Monkey,Tones and I,22955238.0,Bad Batch Records,2019-05-10 00:00:00+00:00,76,147444,2020-05-09 00:00:00+00:00,-1.0,76.0,13,2020-06-09 00:00:00+00:00,107,69,111082,2020-05-02 00:00:00+00:00,76,147444,2020-05-09 00:00:00+00:00,Alternative,2019
74,i love you,apathetic.songs,,,,77,146691,2020-05-09 00:00:00+00:00,6.142857142857139,75.0,55,2020-02-26 00:00:00+00:00,103,120,68322,2020-05-02 00:00:00+00:00,77,146691,2020-05-09 00:00:00+00:00,,
75,Hips Dont Lie by Shakira,goalsounds,15778873.0,Now! Music,2015-06-19 00:00:00+00:00,78,145840,2020-05-09 00:00:00+00:00,-2.57142857142857,74.0,27,2020-04-09 00:00:00+00:00,99,60,123326,2020-05-02 00:00:00+00:00,78,145840,2020-05-09 00:00:00+00:00,Pop,2015
76,Boom Boom Electro,にこぷん◢ ◤,,,,79,138226,2020-05-09 00:00:00+00:00,3.0,78.0,16,2020-03-07 00:00:00+00:00,80,100,81791,2020-05-02 00:00:00+00:00,79,138226,2020-05-09 00:00:00+00:00,,
77,Treasure,jloveswebtoon13,15086820.0,Legacy Recordings,2014-04-21 00:00:00+00:00,80,137002,2020-05-09 00:00:00+00:00,-0.5714285714285711,79.0,22,2020-04-01 00:00:00+00:00,80,76,100848,2020-05-02 00:00:00+00:00,80,137002,2020-05-09 00:00:00+00:00,Pop,2014
78,TraChallenge2,elrodcontreras,,,,81,136841,2020-05-09 00:00:00+00:00,-2.71428571428571,80.0,44,2020-04-20 00:00:00+00:00,57,62,122140,2020-05-02 00:00:00+00:00,81,136841,2020-05-09 00:00:00+00:00,,
79,Why Is Everything Chrome (Lean Swag Rock Wit It),King Critical,28853953.0,King Critical,2020-03-20 00:00:00+00:00,83,129887,2020-05-09 00:00:00+00:00,-4.85714285714286,83.0,15,2020-04-04 00:00:00+00:00,66,49,148099,2020-05-02 00:00:00+00:00,83,129887,2020-05-09 00:00:00+00:00,Hip-Hop,2020
80,Oh Nanana - Remix,dj 6rb & Bonde R300,14710643.0,Granfino produções,2017-03-22 00:00:00+00:00,84,128820,2020-05-09 00:00:00+00:00,-1.57142857142857,87.0,57,2020-04-13 00:00:00+00:00,88,73,108223,2020-05-02 00:00:00+00:00,84,128820,2020-05-09 00:00:00+00:00,,2017
81,#PlankChallenge,chisa2122,,,,86,128412,2020-05-09 00:00:00+00:00,2.14285714285714,84.0,44,2020-02-25 00:00:00+00:00,88,101,81725,2020-05-02 00:00:00+00:00,86,128412,2020-05-09 00:00:00+00:00,,
82,paparazzi,nickandsienna,,,,87,128015,2020-05-09 00:00:00+00:00,-5.28571428571429,85.0,8,2020-04-14 00:00:00+00:00,60,50,147420,2020-05-02 00:00:00+00:00,87,128015,2020-05-09 00:00:00+00:00,,
83,King's Dead,"Jay Rock, Kendrick Lamar, Future & James Blake",,,,88,127676,2020-05-09 00:00:00+00:00,-6.857142857142861,88.0,16,2020-04-21 00:00:00+00:00,48,40,181669,2020-05-02 00:00:00+00:00,88,127676,2020-05-09 00:00:00+00:00,,
84,Level Up,Ciara,20223938.0,Ciara,2018-07-18 00:00:00+00:00,89,125205,2020-05-09 00:00:00+00:00,-0.857142857142857,92.0,59,2020-04-29 00:00:00+00:00,91,83,97191,2020-05-02 00:00:00+00:00,89,125205,2020-05-09 00:00:00+00:00,,2018
85,321.. Mmuah..,TikTok Fashion,,,,90,124868,2020-05-09 00:00:00+00:00,-1.28571428571429,89.0,29,2020-02-06 00:00:00+00:00,114,81,97509,2020-05-02 00:00:00+00:00,90,124868,2020-05-09 00:00:00+00:00,,
86,Semua berlalu remix,poniputra🔂,,,,91,123176,2020-05-09 00:00:00+00:00,-1.57142857142857,91.0,66,2020-04-19 00:00:00+00:00,73,80,98536,2020-05-02 00:00:00+00:00,91,123176,2020-05-09 00:00:00+00:00,,
87,Countdown,TikTok,,,,92,120705,2020-05-09 00:00:00+00:00,1.57142857142857,93.0,40,2020-02-17 00:00:00+00:00,119,103,78731,2020-05-02 00:00:00+00:00,92,120705,2020-05-09 00:00:00+00:00,,
88,Parkerpattie is the goat,parkerpattie,,,,93,119895,2020-05-09 00:00:00+00:00,,90.0,89,2020-05-04 00:00:00+00:00,83,89,55075,2020-05-04 00:00:00+00:00,93,119895,2020-05-09 00:00:00+00:00,,
